wandb: Currently logged in as: julienyu to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.21.0
wandb: Run data is saved locally in /home/js/DAA_CPS/runs/S0_lr1e-4_clip0.1_ent0.0_lam0.90_ep8_mb64_fpb512/wandb/run-20250810_005734-rwowionx
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run S0_lr1e-4_clip0.1_ent0.0_lam0.90_ep8_mb64_fpb512
wandb: ⭐️ View project at https://wandb.ai/julienyu/DAA-CPS-PPO
wandb: 🚀 View run at https://wandb.ai/julienyu/DAA-CPS-PPO/runs/rwowionx
/home/js/miniconda3/envs/mapf/lib/python3.11/site-packages/torchrl/collectors/collectors.py:870: UserWarning: total_frames (500000) is not exactly divisible by frames_per_batch (512). This means 224 additional frames will be collected.To silence this message, set the environment variable RL_WARNINGS to False.
  warnings.warn(

  0%|          | 0/500000 [00:00<?, ?it/s]
  0%|          | 512/500000 [00:01<24:13, 343.68it/s]
Iter 1, Reward: -0.0852:   0%|          | 512/500000 [00:01<24:13, 343.68it/s]
Iter 1, Reward: -0.0852:   0%|          | 1024/500000 [00:02<23:28, 354.32it/s]
Iter 2, Reward: -0.1106:   0%|          | 1024/500000 [00:02<23:28, 354.32it/s]
Iter 2, Reward: -0.1106:   0%|          | 1536/500000 [00:04<23:23, 355.24it/s]
Iter 3, Reward: -0.1135:   0%|          | 1536/500000 [00:04<23:23, 355.24it/s]
Iter 3, Reward: -0.1135:   0%|          | 2048/500000 [00:05<23:14, 357.01it/s]
Iter 4, Reward: -0.1311:   0%|          | 2048/500000 [00:05<23:14, 357.01it/s]
Iter 4, Reward: -0.1311:   1%|          | 2560/500000 [00:07<23:09, 357.90it/s]
Iter 38, Reward: -0.0950:   4%|▍         | 19456/500000 [00:54<22:27, 356.72it/s]
Iter 38, Reward: -0.0950:   4%|▍         | 19968/500000 [00:56<22:11, 360.40it/s]
Iter 39, Reward: -0.0813:   4%|▍         | 19968/500000 [00:56<22:11, 360.40it/s]
Iter 39, Reward: -0.0813:   4%|▍         | 20480/500000 [00:57<22:09, 360.65it/s]
Iter 40, Reward: -0.0803:   4%|▍         | 20480/500000 [00:57<22:09, 360.65it/s]
Iter 40, Reward: -0.0803:   4%|▍         | 20992/500000 [00:59<22:15, 358.75it/s]
Iter 41, Reward: -0.0920:   4%|▍         | 20992/500000 [00:59<22:15, 358.75it/s]
Iter 41, Reward: -0.0920:   4%|▍         | 21504/500000 [01:00<22:11, 359.41it/s]
Iter 42, Reward: -0.0764:   4%|▍         | 21504/500000 [01:00<22:11, 359.41it/s]
Iter 42, Reward: -0.0764:   4%|▍         | 22016/500000 [01:02<22:09, 359.52it/s]
Iter 43, Reward: -0.0539:   4%|▍         | 22016/500000 [01:02<22:09, 359.52it/s]
Iter 43, Reward: -0.0539:   5%|▍         | 22528/500000 [01:03<22:06, 359.93it/s]
Iter 44, Reward: -0.0862:   5%|▍         | 22528/500000 [01:03<22:06, 359.93it/s]
Iter 44, Reward: -0.0862:   5%|▍         | 23040/500000 [01:04<22:11, 358.24it/s]
Iter 45, Reward: -0.0559:   5%|▍         | 23040/500000 [01:04<22:11, 358.24it/s]
Iter 45, Reward: -0.0559:   5%|▍         | 23552/500000 [01:06<22:08, 358.61it/s]
Iter 46, Reward: -0.0696:   5%|▍         | 23552/500000 [01:06<22:08, 358.61it/s]
Iter 46, Reward: -0.0696:   5%|▍         | 24064/500000 [01:07<22:03, 359.48it/s]
Iter 47, Reward: -0.0481:   5%|▍         | 24064/500000 [01:07<22:03, 359.48it/s]
Iter 47, Reward: -0.0481:   5%|▍         | 24576/500000 [01:09<22:03, 359.13it/s]
Iter 48, Reward: -0.0725:   5%|▍         | 24576/500000 [01:09<22:03, 359.13it/s]
Iter 48, Reward: -0.0725:   5%|▌         | 25088/500000 [01:10<22:07, 357.64it/s]
Iter 49, Reward: -0.0871:   5%|▌         | 25088/500000 [01:10<22:07, 357.64it/s]
Iter 49, Reward: -0.0871:   5%|▌         | 25600/500000 [01:12<22:05, 357.82it/s]
Iter 50, Reward: -0.0491:   5%|▌         | 25600/500000 [01:12<22:05, 357.82it/s]
Iter 50, Reward: -0.0491:   5%|▌         | 26112/500000 [01:13<22:17, 354.18it/s]
Iter 51, Reward: -0.0745:   5%|▌         | 26112/500000 [01:13<22:17, 354.18it/s]
Iter 51, Reward: -0.0745:   5%|▌         | 26624/500000 [01:14<22:12, 355.29it/s]
Iter 52, Reward: -0.0666:   5%|▌         | 26624/500000 [01:14<22:12, 355.29it/s]
Iter 52, Reward: -0.0666:   5%|▌         | 27136/500000 [01:16<22:07, 356.15it/s]
Iter 53, Reward: -0.0784:   5%|▌         | 27136/500000 [01:16<22:07, 356.15it/s]
Iter 53, Reward: -0.0784:   6%|▌         | 27648/500000 [01:17<22:04, 356.64it/s]
Iter 54, Reward: -0.0842:   6%|▌         | 27648/500000 [01:17<22:04, 356.64it/s]
Iter 54, Reward: -0.0842:   6%|▌         | 28160/500000 [01:19<21:58, 357.81it/s]
Iter 55, Reward: -0.0432:   6%|▌         | 28160/500000 [01:19<21:58, 357.81it/s]
Iter 55, Reward: -0.0432:   6%|▌         | 28672/500000 [01:20<22:00, 357.06it/s]
Iter 56, Reward: -0.0588:   6%|▌         | 28672/500000 [01:20<22:00, 357.06it/s]
Iter 56, Reward: -0.0588:   6%|▌         | 29184/500000 [01:22<21:57, 357.44it/s]
Iter 57, Reward: -0.0569:   6%|▌         | 29184/500000 [01:22<21:57, 357.44it/s]
Iter 57, Reward: -0.0569:   6%|▌         | 29696/500000 [01:23<21:57, 356.90it/s]
Iter 58, Reward: -0.0764:   6%|▌         | 29696/500000 [01:23<21:57, 356.90it/s]
Iter 58, Reward: -0.0764:   6%|▌         | 30208/500000 [01:25<22:01, 355.60it/s]
Iter 59, Reward: -0.0764:   6%|▌         | 30208/500000 [01:25<22:01, 355.60it/s]
Iter 59, Reward: -0.0764:   6%|▌         | 30720/500000 [01:26<21:46, 359.31it/s]
Iter 60, Reward: -0.0286:   6%|▌         | 30720/500000 [01:26<21:46, 359.31it/s]
Iter 60, Reward: -0.0286:   6%|▌         | 31232/500000 [01:27<21:44, 359.31it/s]
Iter 61, Reward: -0.0588:   6%|▌         | 31232/500000 [01:27<21:44, 359.31it/s]
Iter 61, Reward: -0.0588:   6%|▋         | 31744/500000 [01:29<21:45, 358.57it/s]
Iter 62, Reward: -0.0735:   6%|▋         | 31744/500000 [01:29<21:45, 358.57it/s]
Iter 62, Reward: -0.0735:   6%|▋         | 32256/500000 [01:30<21:38, 360.22it/s]
Iter 63, Reward: -0.0618:   6%|▋         | 32256/500000 [01:30<21:38, 360.22it/s]
Iter 63, Reward: -0.0618:   7%|▋         | 32768/500000 [01:32<21:39, 359.52it/s]
Iter 64, Reward: -0.0774:   7%|▋         | 32768/500000 [01:32<21:39, 359.52it/s]
Iter 64, Reward: -0.0774:   7%|▋         | 33280/500000 [01:33<21:39, 359.21it/s]
Iter 65, Reward: -0.0403:   7%|▋         | 33280/500000 [01:33<21:39, 359.21it/s]
Iter 65, Reward: -0.0403:   7%|▋         | 33792/500000 [01:34<21:35, 359.79it/s]
Iter 66, Reward: -0.0539:   7%|▋         | 33792/500000 [01:34<21:35, 359.79it/s]
Iter 66, Reward: -0.0539:   7%|▋         | 34304/500000 [01:36<21:50, 355.46it/s]
Iter 67, Reward: -0.0452:   7%|▋         | 34304/500000 [01:36<21:50, 355.46it/s]
Iter 67, Reward: -0.0452:   7%|▋         | 34816/500000 [01:37<21:34, 359.26it/s]
Iter 68, Reward: -0.0657:   7%|▋         | 34816/500000 [01:37<21:34, 359.26it/s]
Iter 68, Reward: -0.0657:   7%|▋         | 35328/500000 [01:39<21:33, 359.20it/s]
Iter 69, Reward: -0.0432:   7%|▋         | 35328/500000 [01:39<21:33, 359.20it/s]
Iter 69, Reward: -0.0432:   7%|▋         | 35840/500000 [01:40<21:46, 355.35it/s]
Iter 70, Reward: -0.0666:   7%|▋         | 35840/500000 [01:40<21:46, 355.35it/s]
Iter 70, Reward: -0.0666:   7%|▋         | 36352/500000 [01:42<22:04, 350.10it/s]
Iter 71, Reward: -0.0598:   7%|▋         | 36352/500000 [01:42<22:04, 350.10it/s]
Iter 71, Reward: -0.0598:   7%|▋         | 36864/500000 [01:43<22:09, 348.39it/s]
Iter 72, Reward: -0.0422:   7%|▋         | 36864/500000 [01:43<22:09, 348.39it/s]
Iter 72, Reward: -0.0422:   7%|▋         | 37376/500000 [01:45<22:02, 349.76it/s]
Iter 73, Reward: -0.0325:   7%|▋         | 37376/500000 [01:45<22:02, 349.76it/s]
Iter 73, Reward: -0.0325:   8%|▊         | 37888/500000 [01:46<22:12, 346.82it/s]
Iter 74, Reward: -0.0686:   8%|▊         | 37888/500000 [01:46<22:12, 346.82it/s]
Iter 74, Reward: -0.0686:   8%|▊         | 38400/500000 [01:48<22:11, 346.76it/s]
Iter 75, Reward: -0.0500:   8%|▊         | 38400/500000 [01:48<22:11, 346.76it/s]
Iter 75, Reward: -0.0500:   8%|▊         | 38912/500000 [01:49<22:05, 347.81it/s]
Iter 76, Reward: -0.0295:   8%|▊         | 38912/500000 [01:49<22:05, 347.81it/s]
Iter 76, Reward: -0.0295:   8%|▊         | 39424/500000 [01:51<22:04, 347.72it/s]
Iter 77, Reward: -0.0315:   8%|▊         | 39424/500000 [01:51<22:04, 347.72it/s]
Iter 77, Reward: -0.0315:   8%|▊         | 39936/500000 [01:52<22:03, 347.73it/s]
Iter 78, Reward: -0.0354:   8%|▊         | 39936/500000 [01:52<22:03, 347.73it/s]
Iter 78, Reward: -0.0354:   8%|▊         | 40448/500000 [01:53<21:46, 351.64it/s]
Iter 79, Reward: -0.0510:   8%|▊         | 40448/500000 [01:53<21:46, 351.64it/s]
Iter 79, Reward: -0.0510:   8%|▊         | 40960/500000 [01:55<21:41, 352.66it/s]
Iter 80, Reward: -0.0149:   8%|▊         | 40960/500000 [01:55<21:41, 352.66it/s]
Iter 80, Reward: -0.0149:   8%|▊         | 41472/500000 [01:56<21:54, 348.69it/s]
Iter 81, Reward: -0.0373:   8%|▊         | 41472/500000 [01:56<21:54, 348.69it/s]
Iter 81, Reward: -0.0373:   8%|▊         | 41984/500000 [01:58<21:47, 350.26it/s]
Iter 82, Reward: -0.0227:   8%|▊         | 41984/500000 [01:58<21:47, 350.26it/s]
Iter 82, Reward: -0.0227:   8%|▊         | 42496/500000 [01:59<21:44, 350.68it/s]
Iter 83, Reward: -0.0383:   8%|▊         | 42496/500000 [01:59<21:44, 350.68it/s]
Iter 83, Reward: -0.0383:   9%|▊         | 43008/500000 [02:01<21:37, 352.30it/s]
Iter 84, Reward: -0.0315:   9%|▊         | 43008/500000 [02:01<21:37, 352.30it/s]
Iter 84, Reward: -0.0315:   9%|▊         | 43520/500000 [02:02<21:34, 352.56it/s]
Iter 85, Reward: -0.0471:   9%|▊         | 43520/500000 [02:02<21:34, 352.56it/s]
Iter 85, Reward: -0.0471:   9%|▉         | 44032/500000 [02:04<21:34, 352.33it/s]
Iter 86, Reward: -0.0266:   9%|▉         | 44032/500000 [02:04<21:34, 352.33it/s]
Iter 86, Reward: -0.0266:   9%|▉         | 44544/500000 [02:05<21:38, 350.81it/s]
Iter 87, Reward: -0.0168:   9%|▉         | 44544/500000 [02:05<21:38, 350.81it/s]
Iter 87, Reward: -0.0168:   9%|▉         | 45056/500000 [02:07<21:39, 350.04it/s]
Iter 88, Reward: -0.0198:   9%|▉         | 45056/500000 [02:07<21:39, 350.04it/s]
Iter 88, Reward: -0.0198:   9%|▉         | 45568/500000 [02:08<21:28, 352.62it/s]
Iter 89, Reward: -0.0227:   9%|▉         | 45568/500000 [02:08<21:28, 352.62it/s]
Iter 89, Reward: -0.0227:   9%|▉         | 46080/500000 [02:09<21:13, 356.44it/s]
Iter 90, Reward: -0.0334:   9%|▉         | 46080/500000 [02:09<21:13, 356.44it/s]
Iter 90, Reward: -0.0334:   9%|▉         | 46592/500000 [02:11<21:19, 354.49it/s]
Iter 91, Reward: -0.0159:   9%|▉         | 46592/500000 [02:11<21:19, 354.49it/s]
Iter 91, Reward: -0.0159:   9%|▉         | 47104/500000 [02:12<21:12, 355.78it/s]
Iter 92, Reward: -0.0422:   9%|▉         | 47104/500000 [02:12<21:12, 355.78it/s]
Iter 92, Reward: -0.0422:  10%|▉         | 47616/500000 [02:14<21:23, 352.48it/s]
Iter 93, Reward: -0.0286:  10%|▉         | 47616/500000 [02:14<21:23, 352.48it/s]
Iter 93, Reward: -0.0286:  10%|▉         | 48128/500000 [02:15<21:10, 355.71it/s]
Iter 94, Reward: -0.0344:  10%|▉         | 48128/500000 [02:15<21:10, 355.71it/s]
Iter 94, Reward: -0.0344:  10%|▉         | 48640/500000 [02:17<21:04, 357.07it/s]
Iter 95, Reward: -0.0022:  10%|▉         | 48640/500000 [02:17<21:04, 357.07it/s]
Iter 95, Reward: -0.0022:  10%|▉         | 49152/500000 [02:18<20:56, 358.73it/s]
Iter 96, Reward: -0.0246:  10%|▉         | 49152/500000 [02:18<20:56, 358.73it/s]
Iter 96, Reward: -0.0246:  10%|▉         | 49664/500000 [02:19<20:55, 358.75it/s]
Iter 97, Reward: -0.0120:  10%|▉         | 49664/500000 [02:19<20:55, 358.75it/s]
Iter 97, Reward: -0.0120:  10%|█         | 50176/500000 [02:21<20:53, 358.83it/s]
Iter 98, Reward: -0.0149:  10%|█         | 50176/500000 [02:21<20:53, 358.83it/s]
Iter 98, Reward: -0.0149:  10%|█         | 50688/500000 [02:22<21:18, 351.37it/s]
Iter 99, Reward: -0.0266:  10%|█         | 50688/500000 [02:22<21:18, 351.37it/s]
Iter 99, Reward: -0.0266:  10%|█         | 51200/500000 [02:24<21:20, 350.54it/s]
Iter 100, Reward: -0.0159:  10%|█         | 51200/500000 [02:24<21:20, 350.54it/s]
Iter 100, Reward: -0.0159:  10%|█         | 51712/500000 [02:25<21:38, 345.18it/s]
Iter 101, Reward: -0.0383:  10%|█         | 51712/500000 [02:25<21:38, 345.18it/s]
Iter 101, Reward: -0.0383:  10%|█         | 52224/500000 [02:27<21:31, 346.75it/s]
